Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 9,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
Spring,2012,MUSTAFA AKAN,BA,70371,PRDTN OPERTN MNGMNT,1,30,68,44%,5.62,4.17,4.00,4.47,4.10,4.87,4.17,4.30,4.03,4.27
Spring,2012,Michael Trick,BA,70374,FORECSTG DATA MINING,A4,7,16,44%,5.43,3.86,4.00,4.14,4.14,4.14,4.00,4.14,4.00,4.00
Spring,2012,KINSHUK JERATH,BA,70381,MARKETING I,1,35,66,53%,5.69,3.43,3.54,3.57,3.91,3.77,3.83,3.88,3.06,3.89
Spring,2012,PETER STUETTGEN,BA,70381,MARKETING I,2,22,47,47%,7.25,3.95,4.05,3.95,4.14,4.27,4.09,3.86,4.23,4.05
Spring,2012,PETER STUETTGEN,BA,70381,MARKETING I,W,5,20,25%,8.00,4.80,4.80,4.20,4.80,4.60,4.80,4.40,4.80,4.80
Spring,2012,PETER STUETTGEN,BA,70381,MARKETING I,X,5,12,42%,7.40,4.00,4.00,4.20,4.00,4.60,4.00,4.00,4.20,4.20
Spring,2012,PETER STUETTGEN,BA,70381,MARKETING I,Y,6,15,40%,7.50,3.83,3.83,3.67,3.67,4.00,3.83,3.67,4.33,4.00
Spring,2012,CAREY MOREWEDGE,BA,70385,CONSUMER BEHAVIOR,A,12,18,67%,6.50,4.82,4.82,5.00,4.64,4.91,4.91,4.91,4.82,4.82
Spring,2012,PATRICK SILEO,BA,70390,CORPORATE FINANCE,W4,6,13,46%,7.50,4.83,4.83,4.83,4.50,4.67,4.67,4.50,4.17,4.50
Spring,2012,JULIUSZ RADWANSKI,BA,70391,FINANCE,1,16,27,59%,5.56,2.53,2.56,3.31,3.19,3.88,2.75,3.13,2.88,3.00
Spring,2012,PATRICK SILEO,BA,70391,FINANCE,2,15,41,37%,7.00,3.47,3.53,3.67,3.53,4.53,3.80,3.53,3.33,3.73
Spring,2012,PATRICK SILEO,BA,70391,FINANCE,W,6,24,25%,7.50,3.00,3.50,3.33,3.17,4.67,3.67,3.17,3.17,3.33
Spring,2012,PATRICK SILEO,BA,70391,FINANCE,X,2,17,12%,5.00,3.50,3.00,2.50,3.00,4.00,2.50,3.00,2.50,2.50
Spring,2012,RAZI IMAM,BA,70393,OPEN INNOVATION,A3,4,8,50%,7.25,4.75,4.50,4.75,3.75,4.75,4.75,4.25,4.25,5.00
Spring,2012,MICHAEL EWENS,BA,70397,INTRO ENTREPN FINANC,A3,4,6,67%,11.00,3.75,3.50,3.75,4.00,4.00,3.50,4.25,4.00,3.75
Spring,2012,CHRIS TELMER,BA,70398,INTERNATNL FINANCE,A,15,16,94%,7.40,4.60,4.33,4.53,4.47,4.27,4.33,4.40,4.33,4.47
Spring,2012,DAVID LAMONT,BA,70401,MANAGEMENT GAME,A,25,36,69%,9.92,4.58,4.50,4.52,4.38,4.67,4.33,4.50,4.38,4.71
Spring,2012,STEPHEN VARGO,BA,70401,MANAGEMENT GAME,W,2,13,15%,5.00,5.00,5.00,4.50,4.50,5.00,5.00,5.00,5.00,5.00
Spring,2012,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,A,17,34,50%,5.18,3.65,3.81,4.18,3.94,4.35,3.94,4.06,4.41,4.18
Spring,2012,KATHARINE ANDERSON,BA,70415,INTRO ENTREPRENRSHIP,B,9,23,39%,5.33,3.78,4.22,4.11,4.22,4.67,4.22,4.33,4.33,4.00
Spring,2012,ROBERT CULBERTSON,BA,70416,NEW VENTURE CREATION,A,15,21,71%,5.40,4.79,4.80,4.80,4.20,4.87,4.67,4.60,4.80,4.73
Spring,2012,GEORGE WHITE,BA,70416,NEW VENTURE CREATION,W,1,15,7%,8.00,4.00,3.00,4.00,2.00,5.00,5.00,2.00,5.00,5.00
Spring,2012,ROBERT CULBERTSON,BA,70417,TPCS IN ENTREPRNRSHP,A,4,10,40%,8.75,5.00,5.00,5.00,4.75,5.00,5.00,5.00,5.00,5.00
Spring,2012,GEORGE WHITE,BA,70418,FIN ENTREPRENSHIP,W,1,14,7%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2012,SIDNEY THOMAS EMERSON,BA,70423,ENTREPSHP SCIENTISTS,W,6,14,43%,7.50,4.33,4.67,4.67,4.33,4.83,4.50,4.67,4.67,4.67
Spring,2012,JOHN OBRIEN,BA,70424,CORP FINAN REPTNG,A,19,44,43%,6.74,4.00,4.11,4.05,4.00,4.05,4.11,4.05,3.74,4.21
Spring,2012,JING LI,BA,70428,FINANCL STATMNT ANAL,A,14,26,54%,6.50,3.64,3.50,3.71,3.71,4.21,3.64,3.71,3.57,3.79
Spring,2012,MILTON COFIELD,BA,70430,INTERNATNL MGMNT,A,11,26,42%,7.18,3.82,4.00,4.27,3.64,4.91,3.91,3.91,3.91,4.18
Spring,2012,PARAM SINGH,BA,70443,DGTL MKTG SCL MD STG,A,4,9,44%,7.25,4.75,4.50,4.50,4.25,4.75,4.50,4.50,4.50,4.75
Spring,2012,ROBERT MONROE,BA,70446,INNOV PRODUCT DEVELO,W,6,9,67%,9.00,4.67,4.83,4.67,4.83,4.83,4.67,4.83,4.83,4.50
Spring,2012,SIDNEY THOMAS EMERSON,BA,70448,CEO PERSPECTIVE,W,5,15,33%,6.80,4.60,4.60,4.60,4.60,4.60,4.40,4.60,4.20,4.40
Spring,2012,WOLFGANG GATTERBAUER,BA,70451,MGMNT INFORMATN SYS,1,4,15,27%,6.50,4.25,4.50,4.75,4.50,4.75,4.75,4.50,4.50,5.00
Spring,2012,WOLFGANG GATTERBAUER,BA,70451,MGMNT INFORMATN SYS,2,20,34,59%,7.25,3.60,3.75,4.20,4.00,3.84,3.60,3.90,4.15,4.20
Spring,2012,ANJANA SUSARLA,BA,70455,INFO RESOURCE MNGMNT,A,8,14,57%,5.75,4.13,4.25,4.75,4.25,4.75,4.00,4.38,4.00,4.00
Spring,2012,FATMA KILINC-KARZAN,BA,70460,MATH MDLS FR CNSLTNG,A,22,28,79%,7.71,3.77,3.82,4.05,3.91,4.36,3.90,3.86,3.91,4.00
Spring,2012,TIMOTHY DERDENGER,BA,70465,INFO TECH STRATEGY,A,3,5,60%,5.00,4.00,4.67,4.33,4.67,4.67,4.67,4.33,3.67,4.33
Spring,2012,MUSTAFA AKAN,BA,70474,QUALITY PRINC & TECH,A,6,9,67%,6.00,3.17,3.17,3.67,3.00,4.17,3.17,3.33,3.67,3.67
Spring,2012,SHAM KEKRE,BA,70479,MANG ENTER OF FUTURE,W,3,16,19%,6.00,4.67,4.00,4.33,4.33,4.33,4.33,4.33,4.67,4.67
Spring,2012,JOHN LANKFORD,BA,70480,INTERNTNL MARKETING,A,11,26,42%,6.91,4.09,4.18,4.64,4.18,4.91,4.55,4.36,4.18,4.45
Spring,2012,PETER STUETTGEN,BA,70484,MARKETING ANALYTICS,W,7,9,78%,7.57,4.29,4.29,4.71,4.29,4.71,4.29,4.29,4.57,4.29
Spring,2012,KINSHUK JERATH,BA,70487,CSTM MGMT USG PRB MD,A4,4,6,67%,7.00,4.75,4.75,4.75,4.50,4.50,4.75,4.50,4.25,4.75
Spring,2012,MICHAEL SMITH,BA,70488,INTERACTIVE MARKETNG,A3,8,16,50%,6.13,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.88,5.00
Spring,2012,PATRICK SILEO,BA,70492,INVESTMENT ANALYSIS,W3,4,9,44%,8.75,4.75,4.75,5.00,4.75,5.00,4.75,5.00,4.25,4.75
Spring,2012,BRENT GLOVER,BA,70495,CORPORATE FINANCE,A,7,15,47%,7.57,4.00,3.86,4.43,4.29,4.86,3.71,4.14,3.71,4.43
Spring,2012,BRENT GLOVER,BA,70495,CORPORATE FINANCE,B,15,27,56%,7.80,3.20,3.00,3.47,3.47,4.13,3.20,3.53,3.13,3.80
Spring,2012,LARS-ALEXANDER KUEHN,BA,70497,DERIVATIVE SECURTIES,A,9,16,56%,6.67,4.78,4.67,4.56,4.67,4.78,4.67,4.78,4.67,4.78
Spring,2012,SHAM KEKRE,BA,70502,INDEP STDY IN MGT,W,1,2,50%,8.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2012,ROB DILLON,BA,70637,INTRACTV MED DES MGT,A,11,21,52%,4.70,4.00,4.00,4.09,4.55,4.55,4.18,4.27,4.18,3.82
Spring,2012,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,10,27,37%,7.40,3.80,4.00,3.90,4.10,4.90,3.90,4.10,3.90,4.20
Fall,2012,MILTON COFIELD,BA,70100,GLOBAL BUSINESS,A,52,81,64%,4.88,3.71,3.96,4.29,3.60,4.63,3.88,3.71,3.54,4.18
Fall,2012,DAVID LAMONT,BA,70101,INTRO BUSINESS MGMNT,B,29,43,67%,4.79,4.03,4.14,3.79,4.45,4.34,4.14,4.24,3.38,4.07
Fall,2012,SIDNEY THOMAS EMERSON,BA,70101,INTRO BUSINESS MGMNT,W,3,10,30%,4.00,4.67,4.67,4.33,4.67,4.67,4.33,4.33,4.67,4.67
Fall,2012,RADHIKA LUNAWAT,BA,70122,INTRO TO ACCOUNTING,1,30,62,48%,5.00,4.00,4.17,4.10,4.43,4.40,4.37,4.37,3.87,4.20
Fall,2012,RADHIKA LUNAWAT,BA,70122,INTRO TO ACCOUNTING,2,37,72,51%,4.58,3.97,4.05,4.32,4.24,4.49,4.08,4.27,3.59,4.16
Fall,2012,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MANGMN,A,20,35,57%,5.15,4.50,4.65,4.55,4.50,4.70,4.65,4.60,4.55,4.75
Fall,2012,JESSICA CISEWSKI,BA,70207,PROB & STAT BUS APPL,A,34,58,59%,6.00,3.88,3.91,4.15,4.03,4.59,3.88,4.03,3.53,3.91
Fall,2012,RICHARD SAAVEDRA,BA,70311,ORGNZTN BEHAVIOR,A,38,62,61%,4.11,3.29,3.29,4.03,2.63,4.42,3.29,3.13,2.97,3.71
Fall,2012,RICHARD SAAVEDRA,BA,70311,ORGNZTN BEHAVIOR,B,38,63,60%,3.95,3.84,3.92,4.62,2.95,4.71,3.76,3.32,3.63,4.21
Fall,2012,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,W,32,34,94%,6.40,4.32,4.34,4.31,4.38,4.72,4.41,4.41,4.13,4.31
Fall,2012,BENJAMIN COLLIER,BA,70311,ORGNZTN BEHAVIOR,X,33,36,92%,6.45,4.24,4.30,4.45,4.18,4.88,4.27,4.36,4.03,4.42
Fall,2012,MARY JANE TOCCI,BA,70321,NEGOTIATN CNFLCT RES,A,8,30,27%,3.50,3.75,3.88,4.25,3.63,4.75,4.25,4.38,4.00,4.63
Fall,2012,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,A,32,67,48%,6.55,3.78,3.90,3.84,3.97,4.00,4.03,3.94,2.84,4.34
Fall,2012,DAVID TUNGATE,BA,70332,BUS SOCIETY & ETHICS,B,38,69,55%,7.03,3.79,3.92,3.79,3.66,4.03,4.11,3.76,2.84,4.00
Fall,2012,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,14,30,47%,7.57,4.36,4.29,4.71,4.36,4.57,4.29,4.43,4.64,4.79
Fall,2012,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,B,17,29,59%,6.41,4.76,4.76,4.82,4.53,4.82,4.65,4.53,4.76,4.76
Fall,2012,NANCY KOERBEL,BA,70340,BUSINESS COMMUNCTNS,C,10,30,33%,3.67,3.30,3.10,3.80,2.60,4.10,3.60,3.30,3.50,3.40
Fall,2012,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,W,22,30,73%,11.29,3.77,3.77,4.09,4.14,3.41,3.82,4.18,3.45,4.23
Fall,2012,J MCGINNIS,BA,70340,BUSINESS COMMUNCTNS,X,22,30,73%,12.29,4.45,4.41,4.32,4.55,4.00,4.50,4.32,4.41,4.50
Fall,2012,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,5,8,63%,7.40,2.80,2.80,3.20,3.00,3.60,3.40,3.20,2.60,3.20
Fall,2012,NANCY KOERBEL,BA,70345,BUSINESS PRSNTATIONS,A,10,17,59%,5.33,3.90,3.70,4.10,3.80,4.60,3.90,3.80,3.80,3.70
Fall,2012,JOSEPH RUDMAN,BA,70345,BUSINESS PRSNTATIONS,B,9,22,41%,5.33,4.78,4.89,5.00,4.67,4.78,4.78,4.89,5.00,4.89
Fall,2012,J MCGINNIS,BA,70348,CROSS CULT BUSINESS,W,10,16,63%,7.10,4.50,4.40,4.70,4.50,4.60,4.50,4.50,4.60,4.80
Fall,2012,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,15,24,63%,5.80,4.73,4.80,4.87,4.93,4.67,4.53,4.93,4.93,4.53
Fall,2012,DAVID TUNGATE,BA,70364,BUSINESS LAW,A,15,28,54%,5.80,4.29,4.27,4.33,4.27,4.47,4.13,4.20,3.47,4.20
Fall,2012,CLIFFORD EARLY,BA,70365,INT TRADE & INT LAW,A,12,20,60%,7.75,3.27,3.42,3.33,2.67,3.50,3.67,2.75,2.92,3.91
Fall,2012,MUSTAFA AKAN,BA,70371,PRDTN OPERTN MNGMNT,A,29,53,55%,6.18,4.31,4.45,4.52,4.41,4.79,4.41,4.52,4.38,4.43
Fall,2012,SHAM KEKRE,BA,70371,PRDTN OPERTN MNGMNT,W,31,41,76%,6.06,4.39,4.23,4.39,4.26,4.48,4.48,4.32,3.94,4.48
Fall,2012,JEROME APT,BA,70376,ENERGY SYSTEMS,A,3,4,75%,12.00,5.00,5.00,5.00,4.67,5.00,5.00,4.67,4.33,5.00
Fall,2012,PETER STUETTGEN,BA,70381,MARKETING I,3,34,38,89%,7.71,4.13,4.18,4.03,4.26,4.32,4.35,4.26,3.91,4.29
Fall,2012,KINSHUK JERATH,BA,70381,MARKETING I,A,41,72,57%,5.77,3.90,3.93,3.85,4.12,3.93,4.05,4.12,3.75,4.05
Fall,2012,KINSHUK JERATH,BA,70381,MARKETING I,B,27,71,38%,5.58,4.00,4.15,4.30,4.37,4.33,4.44,4.33,4.04,4.19
Fall,2012,JOSE EMILIO OSAMBELA ZAVALA,BA,70391,FINANCE,A,56,76,74%,8.17,3.43,3.48,3.73,3.57,3.61,3.45,3.77,2.89,3.96
Fall,2012,PATRICK SILEO,BA,70391,FINANCE,W,14,15,93%,9.93,4.21,4.07,4.50,4.29,4.50,4.31,4.36,3.50,4.50
Fall,2012,PATRICK SILEO,BA,70391,FINANCE,X,11,14,79%,10.18,3.64,3.64,3.91,3.64,4.18,3.82,3.36,3.09,4.36
Fall,2012,BARBARA CARRYER,BA,70395,FUNDING ENTREP VENTR,A,11,24,46%,5.55,4.64,4.64,4.73,4.55,4.82,4.55,4.64,4.45,4.91
Fall,2012,JOSE EMILIO OSAMBELA ZAVALA,BA,70398,INTERNATNL FINANCE,A,18,21,86%,9.67,3.67,3.50,4.00,3.33,3.83,3.83,3.72,3.39,4.17
Fall,2012,STARLING HUNTER,BA,70411,LEAD & FOLL PROF EFF,W,6,8,75%,7.00,4.33,4.33,4.83,4.33,4.83,4.83,4.67,4.50,4.67
Fall,2012,BARBARA CARRYER,BA,70414,TECH BASED ENTREPSHP,A,16,29,55%,6.60,4.47,4.44,4.50,4.19,4.56,4.56,4.44,4.31,4.50
Fall,2012,GEORGE WHITE,BA,70415,INTRO ENTREPRENRSHIP,W,16,21,76%,7.60,5.00,5.00,5.00,4.94,5.00,5.00,5.00,5.00,5.00
Fall,2012,SIDNEY THOMAS EMERSON,BA,70417,TPCS IN ENTREPRNRSHP,W,12,21,57%,4.75,4.67,4.67,4.75,4.83,5.00,4.83,4.83,4.83,4.83
Fall,2012,DAVID MAWHINNEY,BA,70420,ENTREPSHP SCIENTISTS,A,10,14,71%,5.90,4.40,4.40,4.50,4.30,4.60,4.40,4.40,4.20,4.80
Fall,2012,WILLIAM COURTRIGHT,BA,70421,ENTREPSHP COMP SCINT,A,3,4,75%,7.00,4.67,4.67,4.67,4.67,4.33,4.67,4.67,5.00,4.33
Fall,2012,JOHN OBRIEN,BA,70424,CORP FINAN REPTNG,A,20,42,48%,6.20,4.35,4.35,4.35,4.25,4.80,4.65,4.30,3.95,4.65
Fall,2012,JOHN OBRIEN,BA,70428,FINANCL STATMNT ANAL,A,26,48,54%,6.44,4.54,4.42,4.42,4.31,4.77,4.58,4.50,4.19,4.54
Fall,2012,STARLING HUNTER,BA,70430,INTERNATNL MGMNT,W,13,19,68%,6.38,4.69,4.69,4.46,4.31,4.85,4.54,4.69,4.69,4.62
Fall,2012,DAVID LAMONT,BA,70440,CORPORATE STRATEGY,B,30,50,60%,8.10,4.23,4.10,4.10,4.10,4.50,4.33,4.23,3.87,4.33
Fall,2012,STARLING HUNTER,BA,70440,CORPORATE STRATEGY,W,9,13,69%,7.25,4.78,4.56,4.56,4.67,4.56,4.78,4.78,4.33,4.67
Fall,2012,ROBERT MONROE,BA,70451,MANGEMNT INFRMT SYST,A,33,61,54%,7.09,4.12,4.61,4.79,4.58,4.76,4.52,4.67,4.30,4.45
Fall,2012,ROBERT MONROE,BA,70453,SYSTEMS ANAL & DESGN,A,9,15,60%,5.67,4.33,4.56,4.44,4.56,4.56,4.56,4.56,4.44,4.56
Fall,2012,MARVIN SIRBU,BA,70456,TELECOM & NTWRK MGMT,A,2,6,33%,3.50,2.50,2.00,2.00,2.50,2.50,2.50,2.00,2.00,2.50
Fall,2012,FATMA KILINC-KARZAN,BA,70460,MATH MDLS FR CNSLTNG,A,15,21,71%,6.60,4.60,4.47,4.73,4.67,4.53,4.53,4.73,4.33,4.60
Fall,2012,BAHAR BILLER,BA,70462,STOCHASTIC MODLG SIM,A,6,9,67%,5.50,3.67,4.17,4.50,4.33,4.83,4.33,4.33,4.50,4.17
Fall,2012,SHAM KEKRE,BA,70471,LOGSTC SUP CHN MANGM,W,10,18,56%,6.33,4.70,4.80,4.80,4.80,4.90,4.90,4.90,4.80,4.80
Fall,2012,MUSTAFA AKAN,BA,70474,QUALITY PRINC & TECH,A,3,7,43%,5.00,4.33,4.67,5.00,5.00,5.00,4.33,4.67,4.33,4.67
Fall,2012,EMIN CIVI,BA,70480,INTERNTNL MARKETING,W,6,12,50%,7.50,4.33,4.33,4.67,3.83,4.83,4.50,4.50,3.83,4.00
Fall,2012,JOACHIM VOSGERAU,BA,70483,ADVRTS & MARKET COMM,A,17,25,68%,6.59,4.24,4.12,3.88,3.56,4.53,4.47,4.00,4.47,4.47
Fall,2012,JOHN LANKFORD,BA,70485,PRODUCT & BRAND MGT,A,17,28,61%,6.94,4.71,4.65,4.53,4.35,4.65,4.63,4.59,4.18,4.59
Fall,2012,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,A,23,37,62%,7.74,3.87,3.91,4.09,4.13,4.39,4.22,4.09,3.74,4.00
Fall,2012,ANISHA GHOSH,BA,70492,INVESTMENT ANALYSIS,B,11,18,61%,7.18,2.73,2.73,3.36,3.09,3.36,3.09,3.45,2.82,3.27
Fall,2012,ANTHONY STANTON,BA,70641,COLOR REPROD & MGMNT,A,5,11,45%,5.75,4.20,4.00,4.60,4.00,4.60,4.00,4.20,4.20,4.80
Fall,2012,ANTHONY STANTON,BA,70643,PBLSHNG ON THE WWW,A,12,20,60%,7.00,3.50,3.50,4.25,3.58,3.75,3.67,3.83,3.58,3.92
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 5,2: Interest in student learning,3: Explain course requirements,4: Clear learning goals,5: Instructor provides Feedback to students,6: Importance of subject,7: Explains subject matter,8: Show respect for students,9: Overall teaching,10: Overall course
,2012,,,,Year of 2012,,170,398,43%,5.65,4.13,4.11,4.11,3.89,4.15,4.07,4.39,3.99,3.91
Spring,2012,"HOOKER, J.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,32,75,43%,4.44,3.72,4.03,3.94,3.41,3.88,3.81,4.25,3.75,3.59
Spring,2012,"HORNACK, J.  (co-taught)",BA,70332,BUS SOCIETY & ETHICS,A,32,75,43%,4.81,3.29,3.55,3.42,3.23,3.68,3.39,3.81,3.16,3.10
Spring,2012,"SAYEDI ROSH KHAR, S.  (co-taught)",BA,70449,SOCL ECON INF NETWK,A4,7,13,54%,5.43,3.71,3.71,3.57,3.86,4.00,3.43,4.43,3.71,3.57
Spring,2012,"MOLINARO, M.  (co-taught)",BA,70449,SOCL ECON INF NETWK,A4,7,13,54%,5.86,4.57,4.29,4.14,4.43,4.29,3.86,4.86,4.29,4.00
Spring,2012,"EMERSON, S.  (co-taught)",BA,70508,IND STDY INTL MNGMNT,W,2,17,12%,5.00,4.50,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Spring,2012,"MONROE, R.  (co-taught)",BA,70508,IND STDY INTL MNGMNT,W,2,17,12%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Fall,2012,"KEKRE, S.  (co-taught)",BA,70100,GLOBAL BUSINESS,W,29,47,62%,6.34,4.45,4.31,4.38,4.03,4.31,4.34,4.69,4.31,4.17
Fall,2012,"VARGO, S.  (co-taught)",BA,70100,GLOBAL BUSINESS,W,29,47,62%,6.67,4.66,4.34,4.31,4.24,4.21,4.34,4.72,4.34,4.17
Fall,2012,"CARRYER, B.  (co-taught)",BA,70415,INTRO ENTREPRENRSHIP,A,15,47,32%,6.40,4.40,4.33,4.47,4.20,4.47,4.53,4.33,4.13,4.53
Fall,2012,"MAWHINNEY, D.  (co-taught)",BA,70415,INTRO ENTREPRENRSHIP,A,15,47,32%,6.15,4.71,4.29,4.64,4.50,4.79,4.71,4.36,4.57,4.57
Semester,Year,Instructor,Dept,Course ID,Course Name,Section,Responses,Enrollment,Resp. Rate %,1: Hrs Per Week 5,1 : Overall course,2: Overall teaching,2 : Interest in student learning,3: Explain course requirements,3 : Show respect for students,4: Explains subject matter,4 : Clear learning goals,5: Instructor provides Feedback to students,5 : Importance of subject
,2011,,,,Year of 2011,,1855,3634,51%,6.23,3.97,4.03,4.2,4.05,4.37,4.15,4.13,3.83,4.22
Summer,2011,CHEN LI,BA,70122,INTRO TO ACCOUNTING,S,5,11,45%,8.00,4.20,4.20,4.80,4.60,4.80,4.00,4.60,4.80,4.60
Summer,2011,HAO XUE,BA,70122,INTRO TO ACCOUNTING,U,5,7,71%,9.20,4.60,4.60,4.60,4.60,4.80,4.60,4.60,4.60,4.80
Summer,2011,BILLIE DAVIS,BA,70207,PROB & STAT BUS APPL,U,1,2,50%,8.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00
Summer,2011,LUIS QUINTERO ESCOBAR,BA,70208,REGRESSION ANALYSIS,S,3,4,75%,10.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Summer,2011,EMRE NADAR,BA,70371,PRDTN OPERTN MNGMNT,S,9,10,90%,9.67,3.89,3.89,4.22,4.22,4.67,4.11,4.33,4.00,4.22
Summer,2011,YOUNG EUN HUH,BA,70381,MARKETING I,U,3,15,20%,9.00,4.67,4.33,4.33,5.00,5.00,4.67,4.67,4.00,5.00
Summer,2011,ARTEM NEKLYUDOV,BA,70391,FINANCE,S,8,11,73%,9.88,4.75,5.00,5.00,5.00,5.00,4.88,4.63,5.00,4.88
Summer,2011,TINGLONG DAI,BA,70428,FINANCL STATMNT ANAL,U,1,4,25%,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00
Summer,2011,YINGDA LU,BA,70455,INFO RESOURCE MNGMNT,S,4,4,100%,12.50,5.00,4.75,4.75,4.75,5.00,4.75,4.75,4.75,5.00
Spring,2011,DAVID RAMIREZ,BA,70101,INTRO BUSINESS MGMNT,A,13,34,38%,5.00,4.08,4.08,4.08,4.31,4.08,4.46,4.15,3.77,4.46
Spring,2011,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,1,14,42,33%,4.77,1.93,1.64,2.29,2.21,3.14,1.79,2.14,1.71,2.57
Spring,2011,YUJI IJIRI,BA,70122,INTRO TO ACCOUNTING,2,21,61,34%,3.50,2.10,1.81,2.29,2.33,3.10,2.05,2.29,2.05,2.30
Spring,2011,ANTHONY STANTON,BA,70160,GRAPHIC MEDIA MANGMN,A,20,34,59%,4.25,4.85,4.80,4.80,4.65,4.90,4.80,4.50,4.85,4.60
Spring,2011,ANTHONY STANTON,BA,70194,PBLSH MNGT INFO AGE,A,11,25,44%,4.73,4.09,4.18,4.64,4.09,4.27,4.45,4.18,3.36,4.55
Spring,2011,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,1,20,38,53%,6.74,4.75,4.75,4.70,4.90,4.85,4.75,4.90,4.40,4.70
Spring,2011,MARIA FERREYRA,BA,70208,REGRESSION ANALYSIS,2,30,60,50%,6.66,4.55,4.70,4.77,4.70,4.63,4.77,4.67,4.60,4.57
Spring,2011,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,A,19,44,43%,5.63,3.37,3.42,3.58,3.42,3.47,4.05,3.53,3.06,3.58
Spring,2011,ROSALIND CHOW,BA,70311,ORGNZTN BEHAVIOR,B,18,41,44%,6.50,3.17,3.28,3.56,3.44,3.56,3.44,3.50,3.17,3.72
Spring,2011,BRANDY AVEN,BA,70311,ORGNZTN BEHAVIOR,C,31,33,94%,5.77,3.84,4.13,4.33,3.48,4.65,4.42,3.97,3.52,4.39
Spring,2011,BRANDY AVEN,BA,70311,ORGNZTN BEHAVIOR,D,25,29,86%,5.24,3.68,3.75,3.92,2.92,4.24,4.12,3.68,3.16,4.20
Spring,2011,JOHN HOOKER,BA,70332,BUS SOCIETY & ETHICS,A,27,52,52%,4.33,3.59,3.78,3.67,4.22,4.00,4.07,4.04,3.33,4.07
Spring,2011,DALE HERSHEY,BA,70332,BUS SOCIETY & ETHICS,B,23,63,37%,3.70,4.04,4.04,3.87,4.26,4.65,4.48,4.17,3.61,4.35
Spring,2011,JOSEPH HORNACK,BA,70332,BUS SOCIETY & ETHICS,C,21,39,54%,4.55,3.43,3.62,3.67,4.00,4.52,3.80,3.52,3.33,3.95
Spring,2011,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,A,17,30,57%,8.35,4.59,4.65,4.82,4.82,4.82,4.71,4.71,4.76,4.76
Spring,2011,CLAUDIA KIRKPATRICK,BA,70340,BUSINESS COMMUNCTNS,B,15,30,50%,7.40,4.67,4.60,4.73,4.40,4.47,4.40,4.60,4.73,4.73
Spring,2011,ROBERT KRAUT,BA,70341,ORG COMMUNICATION,A,5,6,83%,10.40,4.25,3.80,3.40,3.60,4.40,3.80,3.80,3.40,3.80
Spring,2011,DIANA BLOCK,BA,70345,BUSINESS PRSNTATIONS,A,15,22,68%,5.40,3.73,3.73,4.33,3.80,4.67,3.57,3.67,4.00,3.60
Spring,2011,JULIA DEEMS,BA,70345,BUSINESS PRSNTATIONS,B,12,26,46%,6.75,4.00,4.42,4.42,4.50,4.58,4.33,4.45,4.58,4.17
Spring,2011,EVELYN PIERCE,BA,70345,BUSINESS PRSNTATIONS,C,14,23,61%,6.29,4.71,4.71,4.93,4.71,4.93,4.79,4.79,4.71,4.79
Spring,2011,EVELYN PIERCE,BA,70345,BUSINESS PRSNTATIONS,D,13,24,54%,5.69,4.85,5.00,4.85,4.85,5.00,4.85,4.77,5.00,4.85
Spring,2011,GEOFFREY HITCH,BA,70350,BUSINESS ACTING,A,9,21,43%,6.00,4.22,4.22,4.44,4.22,3.78,4.33,4.22,4.56,4.33
